Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College ,Race,Ethnicity,Citizenship,Residency
2021,Winter,ENGL391,GC01,,,,Male,23,Undergraduate,MATH-APPLIED,CMNS,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC01,,,,Female,31,Undergraduate,LINGUISTICS,ARHU,Unknown,Hispanic Unknown,Forgn Student,Non-resident
2021,Winter,ENGL391,GC01,,,,Female,20,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC01,,,,Female,20,Undergraduate,ED-ELEM-PRE,EDUC,Asian,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,26,Undergraduate,SOCIOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,24,Undergraduate,GEOLOGY,CMNS,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,23,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,22,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Female,22,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,22,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Female,21,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,22,Undergraduate,INFO SCI,INFO,Two or More,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Female,24,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,21,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Female,20,Undergraduate,INFO SCI,INFO,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,20,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Non-resident
2021,Winter,ENGL391,GC02,,,,Male,20,Undergraduate,ENGR-FIRE,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Male,22,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
2021,Winter,ENGL391,GC02,,,,Female,18,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Female,22,Undergraduate,ART HISTORY,ARHU,Asian,Hispanic No,US Citizen,Resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Female,21,Undergraduate,ANIMAL SCI,AGNR,White,Hispanic No,US Citizen,Non-resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Female,20,Undergraduate,ENGR-ELEC,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Male,21,Undergraduate,PHYSICS,CMNS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Female,19,Undergraduate,ENGR-ELEC,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Winter,HONR338B,GC01,LARC300,HONR348N,,Female,20,Undergraduate,MGMT,BMGT,Asian,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Female,24,Undergraduate,LNDSCPE ARCH,AGNR,Asian,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Female,22,Undergraduate,ENV S&P-EAGR,AGNR,White,Hispanic No,US Citizen,Non-resident
2021,Winter,LARC489N,GC01,,,,Male,21,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Female,21,Undergraduate,ENV S&P-LAND,BSOS,White,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Female,20,Undergraduate,ANTHROPOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Female,20,Undergraduate,ECONOMICS-BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Male,20,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Winter,LARC489N,GC01,,,,Male,25,Undergraduate,LNDSCPE ARCH,AGNR,Black or African American,Hispanic No,Perm Resdnt,Resident
2021,Winter,LARC489N,GC01,,,,Female,21,Undergraduate,ANIMAL SCI,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,24,Graduate,ARCHITECTURE,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,24,Graduate,ARCH/COMM PL,ARCH,Hispanic,Hispanic Yes,Perm Resdnt,Resident
2021,Spring,ARCH601,101,,,,Male,22,Graduate,ARCHITECTURE,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,22,Graduate,ARCHITECTURE,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,22,Graduate,ARCHITECTURE,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,22,Graduate,ARCHITECTURE,ARCH,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,27,Graduate,ARCHITECTURE,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,42,Graduate,ARCHITECTURE,ARCH,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Male,31,Graduate,HISPRES/ARCH,ARCH,Unknown,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,ARCH601,101,,,,Female,36,Graduate,ARCHITECTURE,ARCH,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,ARCH601,101,,,,Female,23,Graduate,ARCHITECTURE,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,AREC360,101,,,,Male,21,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,21,Undergraduate,BIO SCI:PHNB,CMNS,Black or African American,Hispanic No,Perm Resdnt,Resident
2021,Spring,AREC360,101,,,,Female,20,Undergraduate,BIO SCI:GENB,CMNS,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,19,Undergraduate,ENV S&P-PLTC,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,19,Undergraduate,ANIMAL SCI,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,19,Undergraduate,SOCIOLOGY,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,AREC360,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,20,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,19,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,18,Undergraduate,PLSC BIOL,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,AREC360,101,,,,Female,18,Undergraduate,BTAA MSU,SPEC,White,Hispanic No,US Citizen,Resident except for admissions
2021,Spring,BIOE461,101,,,,Female,24,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,24,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,23,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,Deferred Action,USM Nonresident Tuition Exempt
2021,Spring,BIOE461,101,,,,Male,23,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,Asylee,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,22,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,Perm Resdnt,Non-resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,"Dpnd H1, H2, etc",Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,20,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,28,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,Perm Resdnt,Resident
2021,Spring,BIOE461,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,22,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,20,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,19,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,19,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Male,50,Undergraduate,BIO ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,BIOE461,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,22,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,22,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,PSYCHOLOGY,BSOS,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,CCJS325,ESG1,,,,Male,22,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,23,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,23,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,CCJS325,ESG1,,,,Male,55,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,20,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,CCJS325,ESG1,,,,Male,20,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,27,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,CRIM-JUSTICE,BSOS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,21,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,23,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,23,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,23,Undergraduate,COMM,ARHU,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,CCJS325,ESG1,,,,Female,20,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,22,Undergraduate,CRIM-JUSTICE,BSOS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,22,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,Perm Resdnt,Resident
2021,Spring,CCJS325,ESG1,,,,Female,23,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Non-resident
2021,Spring,CCJS325,ESG1,,,,Male,28,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,23,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,21,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,30,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,23,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,52,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,24,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,19,Undergraduate,BTAA RU,SPEC,Black or African American,Hispanic No,US Citizen,Resident except for admissions
2021,Spring,CCJS325,ESG1,,,,Female,25,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,23,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CCJS325,ESG1,,,,Male,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,Pndg Dt Vsa Ct,Non-resident
2021,Spring,CCJS325,ESG1,,,,Female,26,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,Perm Resdnt,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic Unknown,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Female,20,Undergraduate,ENGR-CIVIL,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Female,19,Undergraduate,BIO ENGR,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,ENGR-AEROSP,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Female,19,Undergraduate,PUB HLTH SCI,SPHL,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,ENGR-AEROSP,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,19,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS225,201,,,,Female,20,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,20,Undergraduate,ANIMAL SCI,AGNR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,20,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,ENGR-CHEM,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS240,101,,,,Male,20,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,MAT SCI&ENGR,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,19,Undergraduate,PUB HLTH SCI,SPHL,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,20,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS240,101,,,,Female,20,Undergraduate,BIOCHEMISTRY,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,19,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,18,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,18,Undergraduate,COMP ENGIN,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,18,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,18,Undergraduate,ENGR-FIRE,ENGR,White,Hispanic No,Perm Resdnt,Resident
2021,Spring,CPSS240,101,,,,Male,18,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,MATHEMATICS,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,18,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Female,18,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,"Dpnd H1, H2, etc",Resident
2021,Spring,CPSS240,101,,,,Male,20,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,Perm Resdnt,Resident
2021,Spring,CPSS240,101,,,,Male,19,Undergraduate,ENGR-AEROSP,ENGR,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,CPSS240,101,,,,Female,18,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,CPSS240,101,,,,Male,18,Undergraduate,COMP ENGIN,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,EDHI788T,101,,,,Male,38,Graduate,HESI HISA,EDUC,White,Hispanic No,US Citizen,Resident
2021,Spring,EDHI788T,101,,,,Male,34,Graduate,HESI HISA,EDUC,Black or African American,Hispanic No,US Citizen,Non-resident
